"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATACHEM","EQ","26-Mar-2020","        210.95","        212.65","        234.35","        212.65","        225.00","        225.10","        228.32","    1635008","           373298782.15","      31337","     599062","         36.64"
"TATACHEM","EQ","27-Mar-2020","        225.10","        239.50","        242.90","        222.00","        224.75","        224.50","        228.04","    1212347","           276459143.45","      30265","     457163","         37.71"
"TATACHEM","EQ","30-Mar-2020","        224.50","        224.75","        225.75","        218.00","        224.50","        223.00","        223.66","     824243","           184352644.05","      19601","     405166","         49.16"
"TATACHEM","EQ","31-Mar-2020","        223.00","        230.00","        230.00","        222.50","        223.80","        223.55","        224.58","     806436","           181113339.40","      19260","     373608","         46.33"
"TATACHEM","EQ","01-Apr-2020","        223.55","        227.55","        235.30","        223.00","        223.90","        224.65","        228.77","    1783621","           408039561.40","      29184","     594691","         33.34"
"TATACHEM","EQ","03-Apr-2020","        224.65","        229.00","        229.40","        216.20","        218.55","        218.55","        220.67","    1474934","           325470601.20","      23871","     606039","         41.09"
"TATACHEM","EQ","07-Apr-2020","        218.55","        222.85","        234.40","        222.20","        227.30","        229.80","        226.78","    2137244","           484684294.35","      33387","    1086740","         50.85"
"TATACHEM","EQ","08-Apr-2020","        229.80","        227.00","        239.90","        225.55","        228.30","        228.60","        232.05","    1510243","           350446731.65","      26450","     399854","         26.48"
"TATACHEM","EQ","09-Apr-2020","        228.60","        237.30","        239.45","        230.70","        233.95","        233.10","        234.07","    1426461","           333886973.05","      29541","     604207","         42.36"
"TATACHEM","EQ","13-Apr-2020","        233.10","        238.00","        247.15","        231.55","        237.05","        237.00","        239.30","    2327511","           556983682.30","      37774","     762420","         32.76"
"TATACHEM","EQ","15-Apr-2020","        237.00","        242.00","        252.00","        239.00","        241.00","        240.05","        246.38","    3193041","           786697439.10","      60132","    1224092","         38.34"
"TATACHEM","EQ","16-Apr-2020","        240.05","        241.40","        259.50","        240.00","        256.00","        254.40","        254.55","    6163956","          1569036068.80","      67607","    1215800","         19.72"
"TATACHEM","EQ","17-Apr-2020","        254.40","        268.50","        268.50","        250.00","        254.40","        254.00","        256.57","    2680851","           687830017.00","      44342","     849691","         31.69"
"TATACHEM","EQ","20-Apr-2020","        254.00","        260.00","        260.50","        251.50","        257.00","        256.45","        254.57","    2464492","           627389988.00","      25778","    1048615","         42.55"
"TATACHEM","EQ","21-Apr-2020","        256.45","        255.95","        255.95","        246.25","        250.00","        249.40","        249.73","    1465907","           366077805.25","      22157","     734437","         50.10"
"TATACHEM","EQ","22-Apr-2020","        249.40","        248.00","        251.10","        243.00","        250.70","        249.90","        247.91","    1944553","           482077023.70","      24585","    1177778","         60.57"
"TATACHEM","EQ","23-Apr-2020","        249.90","        253.00","        265.00","        252.55","        263.55","        263.45","        260.64","    2130846","           555391399.95","      40501","     575115","         26.99"
"TATACHEM","EQ","24-Apr-2020","        263.45","        263.40","        273.00","        255.35","        270.05","        270.05","        268.69","    4175820","          1121986440.60","      69601","    1087408","         26.04"
"TATACHEM","EQ","27-Apr-2020","        270.05","        274.95","        282.85","        274.00","        277.80","        278.25","        279.24","    2772497","           774183475.65","      51978","     708280","         25.55"
"TATACHEM","EQ","28-Apr-2020","        278.25","        285.40","        296.60","        282.20","        285.00","        285.10","        289.75","    4468935","          1294870132.75","      60253","     884531","         19.79"
"TATACHEM","EQ","29-Apr-2020","        285.10","        287.00","        289.25","        282.50","        284.45","        285.05","        285.65","    1552564","           443494957.15","      26563","     427228","         27.52"
"TATACHEM","EQ","30-Apr-2020","        285.05","        290.00","        290.00","        281.00","        282.75","        282.70","        284.35","    1981296","           563373781.65","      33894","     559877","         28.26"
"TATACHEM","EQ","04-May-2020","        282.70","        279.50","        288.70","        272.20","        282.45","        281.10","        280.94","    2381558","           669066860.50","      42367","     568451","         23.87"
"TATACHEM","EQ","05-May-2020","        281.10","        287.40","        288.00","        276.35","        280.00","        278.25","        281.72","    1011351","           284918841.75","      15087","     212913","         21.05"
"TATACHEM","EQ","06-May-2020","        278.25","        281.00","        295.00","        281.00","        290.60","        290.55","        290.50","    5394744","          1567170025.85","      63409","     912729","         16.92"
"TATACHEM","EQ","07-May-2020","        290.55","        293.00","        299.00","        285.00","        286.00","        286.05","        290.12","    2665427","           773296592.55","      30539","     428309","         16.07"
"TATACHEM","EQ","08-May-2020","        286.05","        289.00","        291.40","        284.00","        289.35","        288.85","        287.29","    2452886","           704699195.80","      27629","     385658","         15.72"
"TATACHEM","EQ","11-May-2020","        288.85","        289.00","        293.50","        288.00","        288.40","        288.70","        290.20","     870513","           252618846.65","      11907","     195702","         22.48"
"TATACHEM","EQ","12-May-2020","        288.70","        289.75","        292.00","        279.80","        283.50","        285.00","        286.25","    1368156","           391632997.50","      20486","     383532","         28.03"
